identifiedby_att,correto?,probabilidade_corretude,nome_real,scientificname
R. Callejas Posada,0,0.3481570883814911,Piper,Piper alatabaccum
"Marcusso, GM",1,0.49650351640644386,Peperomia trineura,Peperomia trineura
"Marcusso, GM",1,0.49650351640644386,Peperomia pellucida,Peperomia pellucida
"Guimarães, EF",1,0.5514097200479395,Piper mollicomum,Piper mollicomum
T. G. Yuncker,1,0.3560215930235693,Peperomia glabella,Peperomia glabella
"Carvalho-Silva, M",1,0.6647044240526462,Piper ovatum,Piper ovatum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",0,0.5514097200479395,Piper,Piper guianense
"Guimarães, EF",1,0.5514097200479395,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5514097200479395,Peperomia urocarpa,Peperomia urocarpa
R. Callejas Posada,1,0.3481570883814911,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5514097200479395,Piper corcovadensis,Piper corcovadensis
R. Callejas Posada,1,0.3481570883814911,Piper cernuum,Piper cernuum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia obtusifolia,Peperomia obtusifolia
M. Carvalho-Silva,1,0.6398998245225979,Peperomia martiana,Peperomia martiana
T. G. Yuncker,1,0.3560215930235693,Peperomia tetraphylla,Peperomia tetraphylla
"Callejas, R",1,0.3765992969677145,Peperomia corcovadensis,Peperomia corcovadensis
"Marcusso, GM",1,0.49650351640644386,Piper hostmannianum,Piper hostmannianum
R. Callejas Posada,1,0.3481570883814911,Peperomia circinnata,Peperomia circinnata
"Callejas, R",1,0.3765992969677145,Piper aduncum,Piper aduncum
George Azevedo de Queiroz,0,0.45407715773045076,Piper,Piper scolopendrifolium
T. G. Yuncker,0,0.3560215930235693,Peperomia tetraphylla,Peperomia tetraphylla protractifolia
"Guimarães, EF",1,0.5514097200479395,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",1,0.5514097200479395,Peperomia emarginella,Peperomia emarginella
M. Carvalho-Silva,1,0.6398998245225979,Piper xylosteoides,Piper xylosteoides
"Callejas, R",0,0.3765992969677145,Piper anisum,Piper anisatum
George Azevedo de Queiroz,1,0.45407715773045076,Piper amplum,Piper amplum
"Guimarães, EF",0,0.5514097200479395,Piper amalago,Piper amalago medium
"Callejas, R",1,0.3765992969677145,Piper caldense,Piper caldense
George Azevedo de Queiroz,0,0.45407715773045076,Piper arboreum,Piper arboreum arboreum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper renitens
"Callejas, R",1,0.3765992969677145,Piper dilatatum,Piper dilatatum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia urocarpa,Peperomia urocarpa
"Callejas, R",1,0.3765992969677145,Peperomia tetraphylla,Peperomia tetraphylla
R. Callejas Posada,1,0.3481570883814911,Piper anisum,Piper anisum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia galioides,Peperomia galioides
M. Carvalho-Silva,1,0.6398998245225979,Peperomia blanda,Peperomia blanda
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia macrostachya,Peperomia macrostachya
R. Callejas Posada,1,0.3481570883814911,Piper anisum,Piper anisum
T. G. Yuncker,0,0.3560215930235693,Peperomia subrubrispica,Peperomia subrubrispica glabrifolia
R. Callejas Posada,1,0.3481570883814911,Piper manausense,Piper manausense
"Callejas, R",0,0.3765992969677145,Piper,Piper vermiculatum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia corcovadensis,Peperomia corcovadensis
"Marcusso, GM",1,0.49650351640644386,Peperomia rotundifolia,Peperomia rotundifolia
D. Monteiro,1,0.6345303638176161,Piper demeraranum,Piper demeraranum
"Guimarães, EF",1,0.5514097200479395,Piper umbellatum,Piper umbellatum
"Callejas, R",1,0.3765992969677145,Piper amalago,Piper amalago
R. Callejas Posada,0,0.3481570883814911,Piper,Piper glabrescens
"Machado-Silva, T.",1,0.9143551340758224,Peperomia catharinae,Peperomia catharinae
"Callejas, R",1,0.3765992969677145,Peperomia glabella,Peperomia glabella
D. Monteiro,1,0.6345303638176161,Piper crassinervium,Piper crassinervium
T. G. Yuncker,1,0.3560215930235693,Piper mikanianum,Piper mikanianum
T. G. Yuncker,1,0.3560215930235693,Piper regnellii,Piper regnellii
R. Callejas Posada,1,0.3481570883814911,Piper anonifolium,Piper anonifolium
"Guimarães, EF",1,0.5514097200479395,Piper corcovadensis,Piper corcovadensis
"Guimarães, EF",1,0.5514097200479395,Peperomia pereskiaefolia,Peperomia pereskiaefolia
"Marcusso, GM",1,0.49650351640644386,Peperomia hilariana,Peperomia hilariana
"Guimarães, EF",1,0.5514097200479395,Peperomia catharinae,Peperomia catharinae
R. Callejas Posada,0,0.3481570883814911,Piper,Piper brasiliense
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia glabella,Peperomia glabella
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
D. Monteiro,1,0.6345303638176161,Piper tectoniifolium,Piper tectoniifolium
R. Callejas Posada,1,0.3481570883814911,Piper manausense,Piper manausense
"Carvalho-Silva, M",0,0.6647044240526462,Piper,Piper grazielae
"Carvalho-Silva, M",1,0.6647044240526462,Piper arboreum,Piper arboreum
T. G. Yuncker,1,0.3560215930235693,Piper tuberculatum,Piper tuberculatum
"Callejas, R",1,0.3765992969677145,Piper divaricatum,Piper divaricatum
"Carvalho-Silva, M",1,0.6647044240526462,Piper umbellatum,Piper umbellatum
R. Callejas Posada,0,0.3481570883814911,Piper,Piper capitarianum
R. Callejas Posada,0,0.3481570883814911,Piper miquelianum,Piper miquelianum hirtellum
"Callejas, R",0,0.3765992969677145,Piper,Piper ottonoides
"Marcusso, GM",1,0.49650351640644386,Piper obliquum,Piper obliquum
"Guimarães, EF",1,0.5514097200479395,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum arboreum
George Azevedo de Queiroz,1,0.45407715773045076,Peperomia rubricaulis,Peperomia rubricaulis
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia decora,Peperomia decora
"Guimarães, EF",0,0.5514097200479395,Piper,Piper augustum
"Callejas, R",1,0.3765992969677145,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5514097200479395,Peperomia rotundifolia,Peperomia rotundifolia
D. Monteiro,1,0.6345303638176161,Piper rivinoides,Piper rivinoides
"Carvalho-Silva, M",1,0.6647044240526462,Piper arboreum,Piper arboreum
George Azevedo de Queiroz,0,0.45407715773045076,Piper,Piper pseudopothifolium
M. Carvalho-Silva,1,0.6398998245225979,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5514097200479395,Piper gaudichaudianum,Piper gaudichaudianum
"Callejas, R",0,0.3765992969677145,Piper,Piper mourai
R. Callejas Posada,1,0.3481570883814911,Piper caldense,Piper caldense
"Guimarães, EF",0,0.5514097200479395,Piper,Piper anostachyum
M. Carvalho-Silva,1,0.6398998245225979,Piper arboreum,Piper arboreum
D. Monteiro,1,0.6345303638176161,Piper mollicomum,Piper mollicomum
"Carvalho-Silva, M",0,0.6647044240526462,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",1,0.5514097200479395,Piper richardiifolium,Piper richardiifolium
D. Monteiro,1,0.6345303638176161,Piper solmsianum,Piper solmsianum
R. Callejas Posada,0,0.3481570883814911,Piper ovatum,Piper ovatum boucheanum
"Callejas, R",1,0.3765992969677145,Peperomia pseudoestrellensis,Peperomia pseudoestrellensis
"Callejas, R",1,0.3765992969677145,Piper aduncum,Piper aduncum
M. Carvalho-Silva,1,0.6398998245225979,Piper solmsianum,Piper solmsianum
R. Callejas Posada,1,0.3481570883814911,Piper mollicomum,Piper mollicomum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia subrubrispica,Peperomia subrubrispica
"Callejas, R",0,0.3765992969677145,Piper miquelianum,Piper miquelianum miquelianum
"Marcusso, GM",1,0.49650351640644386,Peperomia nitida,Peperomia nitida
T. G. Yuncker,1,0.3560215930235693,Peperomia delicatula,Peperomia delicatula
"Guimarães, EF",1,0.5514097200479395,Piper hostmannianum,Piper hostmannianum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia castelosensis,Peperomia castelosensis
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
"Carvalho-Silva, M",1,0.6647044240526462,Piper tectoniifolium,Piper tectoniifolium
"Callejas, R",1,0.3765992969677145,Piper hostmannianum,Piper hostmannianum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper schwackei
R. Callejas Posada,1,0.3481570883814911,Peperomia glabella,Peperomia glabella
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia corcovadensis,Peperomia corcovadensis
"Guimarães, EF",1,0.5514097200479395,Piper lhotzkyanum,Piper lhotzkyanum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia urocarpa,Peperomia urocarpa
"Machado-Silva, T.",1,0.9143551340758224,Peperomia trineuroides,Peperomia trineuroides
"Guimarães, EF",1,0.5514097200479395,Piper gaudichaudianum,Piper gaudichaudianum
R. Callejas Posada,1,0.3481570883814911,Peperomia circinnata,Peperomia circinnata
"Callejas, R",1,0.3765992969677145,Peperomia corcovadensis,Peperomia corcovadensis
R. Callejas Posada,1,0.3481570883814911,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5514097200479395,Peperomia arifolia,Peperomia arifolia
"Guimarães, EF",1,0.5514097200479395,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5514097200479395,Piper lhotzkyanum,Piper lhotzkyanum
"Callejas, R",0,0.3765992969677145,Piper regnellii,Piper regnellii pallescens
R. Callejas Posada,1,0.3481570883814911,Piper amalago,Piper amalago
"Guimarães, EF",1,0.5514097200479395,Piper gaudichaudianum,Piper gaudichaudianum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
D. Monteiro,1,0.6345303638176161,Piper arboreum,Piper arboreum
R. Callejas Posada,1,0.3481570883814911,Peperomia crinicaulis,Peperomia crinicaulis
T. G. Yuncker,0,0.3560215930235693,Piper,Piper lindbergii
George Azevedo de Queiroz,1,0.45407715773045076,Piper mollicomum,Piper mollicomum
"Callejas, R",1,0.3765992969677145,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5514097200479395,Peperomia glabella,Peperomia glabella
"Carvalho-Silva, M",1,0.6647044240526462,Piper arboreum,Piper arboreum
M. Carvalho-Silva,1,0.6398998245225979,Piper ovatum,Piper ovatum
M. Carvalho-Silva,0,0.6398998245225979,Piper,Piper aequale
"Carvalho-Silva, M",0,0.6647044240526462,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
"Callejas, R",1,0.3765992969677145,Peperomia rubricaulis,Peperomia rubricaulis
"Carvalho-Silva, M",1,0.6647044240526462,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5514097200479395,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5514097200479395,Peperomia pereskiaefolia,Peperomia pereskiaefolia
M. Carvalho-Silva,0,0.6398998245225979,Piper regnellii,Piper regnellii var. pallescens
R. Callejas Posada,0,0.3481570883814911,Piper,Piper aequale
T. G. Yuncker,1,0.3560215930235693,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",1,0.5514097200479395,Piper hispidum,Piper hispidum
T. G. Yuncker,1,0.3560215930235693,Piper arboreum,Piper arboreum
"Callejas, R",1,0.3765992969677145,Piper arboreum,Piper arboreum
"Guimarães, EF",0,0.5514097200479395,Peperomia decora,Peperomia decora pilosa
D. Monteiro,1,0.6345303638176161,Peperomia alata,Peperomia alata
"Marcusso, GM",1,0.49650351640644386,Peperomia obtusifolia,Peperomia obtusifolia
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5514097200479395,Piper mollicomum,Piper mollicomum
M. Carvalho-Silva,1,0.6398998245225979,Piper amalago,Piper amalago
"Callejas, R",0,0.3765992969677145,Piper,Piper abutiloides
"Carvalho-Silva, M",1,0.6647044240526462,Piper crassinervium,Piper crassinervium
"Callejas, R",0,0.3765992969677145,Piper,Piper laevilimbum
"Callejas, R",0,0.3765992969677145,Piper,Piper ilheusense
"Marcusso, GM",1,0.49650351640644386,Piper bartlingianum,Piper bartlingianum
"Guimarães, EF",1,0.5514097200479395,Peperomia glabella,Peperomia glabella
R. Callejas Posada,1,0.3481570883814911,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper guianense
T. G. Yuncker,1,0.3560215930235693,Peperomia glabella,Peperomia glabella
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia alata,Peperomia alata
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
T. G. Yuncker,1,0.3560215930235693,Piper xylosteoides,Piper xylosteoides
"Carvalho-Silva, M",1,0.6647044240526462,Piper ovatum,Piper ovatum
"Callejas, R",1,0.3765992969677145,Piper hispidum,Piper hispidum
"Marcusso, GM",0,0.49650351640644386,Piper,Piper erectipilum
"Carvalho-Silva, M",1,0.6647044240526462,Piper ovatum,Piper ovatum
"Guimarães, EF",1,0.5514097200479395,Peperomia rotundifolia,Peperomia rotundifolia
M. Carvalho-Silva,1,0.6398998245225979,Peperomia alata,Peperomia alata
M. Carvalho-Silva,1,0.6398998245225979,Peperomia circinnata,Peperomia circinnata
R. Callejas Posada,0,0.3481570883814911,Peperomia arifolia,Peperomia parcifolia
"Guimarães, EF",1,0.5514097200479395,Peperomia arifolia,Peperomia arifolia
R. Callejas Posada,1,0.3481570883814911,Piper bartlingianum,Piper bartlingianum
"Carvalho-Silva, M",1,0.6647044240526462,Piper callosum,Piper callosum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper obumbratum
"Marcusso, GM",0,0.49650351640644386,Peperomia,Peperomia brasiliensis
M. Carvalho-Silva,1,0.6398998245225979,Peperomia blanda,Peperomia blanda
"Guimarães, EF",0,0.5514097200479395,Peperomia glabella,Peperomia glabella glabella
"Carvalho-Silva, M",1,0.6647044240526462,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5514097200479395,Piper xylosteoides,Piper xylosteoides
T. G. Yuncker,0,0.3560215930235693,Piper,Piper obumbratum
"Guimarães, EF",0,0.5514097200479395,Piper lhotzkyanum,Piper ihotzkyanum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia blanda,Peperomia blanda
T. G. Yuncker,0,0.3560215930235693,Piper,Piper reitzii
"Machado-Silva, T.",1,0.9143551340758224,Peperomia psilostachya,Peperomia psilostachya
"Marcusso, GM",0,0.49650351640644386,Piper,Piper humillimum
"Callejas, R",1,0.3765992969677145,Peperomia quadrangularis,Peperomia quadrangularis
D. Monteiro,1,0.6345303638176161,Piper amalago,Piper amalago
George Azevedo de Queiroz,1,0.45407715773045076,Piper aduncum,Piper aduncum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5514097200479395,Peperomia sincorana,Peperomia sincorana
George Azevedo de Queiroz,1,0.45407715773045076,Piper hoffmannseggianum,Piper hoffmannseggianum
"Carvalho-Silva, M",1,0.6647044240526462,Piper marginatum,Piper marginatum
T. G. Yuncker,0,0.3560215930235693,Ottonia,Ottonia leptostachya var.glandulosa
R. Callejas Posada,1,0.3481570883814911,Piper dilatatum,Piper dilatatum
D. Monteiro,0,0.6345303638176161,Piper,Piper hayneanum
"Callejas, R",1,0.3765992969677145,Peperomia rotundifolia,Peperomia rotundifolia
T. G. Yuncker,0,0.3560215930235693,Piper,Piper pseudopothifolium
R. Callejas Posada,0,0.3481570883814911,Piper,Piper flavicans
"Callejas, R",1,0.3765992969677145,Peperomia oreophila,Peperomia oreophila
"Callejas, R",1,0.3765992969677145,Piper arboreum,Piper arboreum
M. Carvalho-Silva,0,0.6398998245225979,Piper arboreum,Piper arboreum subsp. arboreum
"Guimarães, EF",1,0.5514097200479395,Piper fuligineum,Piper fuligineum
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia corcovadensis,Peperomia corcovadensis
R. Callejas Posada,1,0.3481570883814911,Piper malacophyllum,Piper malacophyllum
"Callejas, R",0,0.3765992969677145,Piper,Piper nigrispicum
"Callejas, R",1,0.3765992969677145,Piper obliquum,Piper obliquum
R. Callejas Posada,1,0.3481570883814911,Piper permucronatum,Piper permucronatum
George Azevedo de Queiroz,0,0.45407715773045076,Piper,Piper scolopendrifolium
"Machado-Silva, T.",1,0.9143551340758224,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",1,0.5514097200479395,Piper hispidum,Piper hispidum
D. Monteiro,1,0.6345303638176161,Piper crassinervium,Piper crassinervium
"Machado-Silva, T.",1,0.9143551340758224,Peperomia rotundifolia,Peperomia rotundifolia
R. Callejas Posada,0,0.3481570883814911,Peperomia pereskiaefolia,Peperomia pereskiifolia
"Guimarães, EF",0,0.5514097200479395,Piper,Piper flavicans flavicans
"Guimarães, EF",1,0.5514097200479395,Piper dumosum,Piper dumosum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper nigrispicum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia macrostachya,Peperomia macrostachya
T. G. Yuncker,1,0.3560215930235693,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5514097200479395,Peperomia rotundifolia,Peperomia rotundifolia
"Carvalho-Silva, M",1,0.6647044240526462,Piper regnellii,Piper regnellii
"Marcusso, GM",1,0.49650351640644386,Peperomia alata,Peperomia alata
M. Carvalho-Silva,1,0.6398998245225979,Piper dilatatum,Piper dilatatum
"Callejas, R",0,0.3765992969677145,Piper,Piper augustum
"Callejas, R",0,0.3765992969677145,Piper,Piper carniconnectivum
R. Callejas Posada,1,0.3481570883814911,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5514097200479395,Piper amalago,Piper amalago
"Carvalho-Silva, M",0,0.6647044240526462,Piper,Piper chimonanthifolium
T. G. Yuncker,1,0.3560215930235693,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",1,0.5514097200479395,Piper marginatum,Piper marginatum
"Marcusso, GM",1,0.49650351640644386,Peperomia catharinae,Peperomia catharinae
"Callejas, R",1,0.3765992969677145,Piper mollicomum,Piper mollicomum
R. Callejas Posada,0,0.3481570883814911,Piper,Piper humaytanum
M. Carvalho-Silva,1,0.6398998245225979,Piper tectoniifolium,Piper tectoniifolium
"Guimarães, EF",1,0.5514097200479395,Piper gaudichaudianum,Piper gaudichaudianum
R. Callejas Posada,0,0.3481570883814911,Piper,Piper limai
D. Monteiro,1,0.6345303638176161,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper crassipedunculum
"Guimarães, EF",1,0.5514097200479395,Piper corcovadensis,Piper corcovadensis
"Guimarães, EF",1,0.5514097200479395,Piper crassinervium,Piper crassinervium
"Carvalho-Silva, M",1,0.6647044240526462,Piper fuligineum,Piper fuligineum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper subsilvestre
"Marcusso, GM",1,0.49650351640644386,Peperomia gardneriana,Peperomia gardneriana
"Carvalho-Silva, M",0,0.6647044240526462,Peperomia,Peperomia brasiliensis
"Marcusso, GM",1,0.49650351640644386,Peperomia glabella,Peperomia glabella
"Callejas, R",1,0.3765992969677145,Piper bartlingianum,Piper bartlingianum
"Callejas, R",1,0.3765992969677145,Piper hostmannianum,Piper hostmannianum
R. Callejas Posada,1,0.3481570883814911,Peperomia calophylla,Peperomia calophylla
"Marcusso, GM",1,0.49650351640644386,Piper bartlingianum,Piper bartlingianum
R. Callejas Posada,0,0.3481570883814911,Piper,Piper glandulosissimum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper renitens
T. G. Yuncker,1,0.3560215930235693,Peperomia urocarpa,Peperomia urocarpa
T. G. Yuncker,1,0.3560215930235693,Piper mollicomum,Piper mollicomum
"Callejas, R",0,0.3765992969677145,Peperomia,Peperomia rotundata
"Callejas, R",1,0.3765992969677145,Peperomia rotundifolia,Peperomia rotundifolia
"Carvalho-Silva, M",1,0.6647044240526462,Piper lhotzkyanum,Piper lhotzkyanum
George Azevedo de Queiroz,1,0.45407715773045076,Piper rivinoides,Piper rivinoides
D. Monteiro,1,0.6345303638176161,Piper crassinervium,Piper crassinervium
"Machado-Silva, T.",1,0.9143551340758224,Peperomia diaphanoides,Peperomia diaphanoides
"Guimarães, EF",0,0.5514097200479395,Piper,Piper subcinereum
"Guimarães, EF",1,0.5514097200479395,Piper amalago,Piper amalago
T. G. Yuncker,0,0.3560215930235693,Piper solmsianum,Piper solmsianum solmsianum
"Guimarães, EF",1,0.5514097200479395,Piper corcovadensis,Piper corcovadensis
"Callejas, R",0,0.3765992969677145,Piper regnellii,Piper regnellii pallescens
"Guimarães, EF",1,0.5514097200479395,Peperomia catharinae,Peperomia catharinae
"Guimarães, EF",1,0.5514097200479395,Peperomia urocarpa,Peperomia urocarpa
D. Monteiro,1,0.6345303638176161,Piper crassinervium,Piper crassinervium
"Marcusso, GM",0,0.49650351640644386,Piper,Piper krukoffii
"Guimarães, EF",1,0.5514097200479395,Piper marginatum,Piper marginatum
R. Callejas Posada,1,0.3481570883814911,Piper aleyreanum,Piper aleyreanum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia trineuroides,Peperomia trineuroides
D. Monteiro,1,0.6345303638176161,Peperomia tetraphylla,Peperomia tetraphylla
George Azevedo de Queiroz,1,0.45407715773045076,Piper permucronatum,Piper permucronatum
"Callejas, R",1,0.3765992969677145,Piper aleyreanum,Piper aleyreanum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia tetraphylla,Peperomia tetraphylla
"Carvalho-Silva, M",0,0.6647044240526462,Piper,Piper sebastianum
"Callejas, R",1,0.3765992969677145,Piper dilatatum,Piper dilatatum
"Callejas, R",1,0.3765992969677145,Piper gaudichaudianum,Piper gaudichaudianum
"Marcusso, GM",1,0.49650351640644386,Peperomia bernhardiana,Peperomia bernhardiana
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia corcovadensis,Peperomia corcovadensis
"Callejas, R",1,0.3765992969677145,Peperomia emarginella,Peperomia emarginella
"Machado-Silva, T.",1,0.9143551340758224,Peperomia elongata,Peperomia elongata
"Guimarães, EF",1,0.5514097200479395,Piper regnellii,Piper regnellii
"Machado-Silva, T.",1,0.9143551340758224,Peperomia castelosensis,Peperomia castelosensis
M. Carvalho-Silva,1,0.6398998245225979,Piper aduncum,Piper aduncum
R. Callejas Posada,1,0.3481570883814911,Peperomia spruceana,Peperomia spruceana
"Guimarães, EF",0,0.5514097200479395,Peperomia,Peperomia ponicea
M. Carvalho-Silva,1,0.6398998245225979,Piper aduncum,Piper aduncum
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum arboreum
"Carvalho-Silva, M",0,0.6647044240526462,Peperomia magnoliifolia,Peperomia magnoliaefolia
"Marcusso, GM",1,0.49650351640644386,Piper obliquum,Piper obliquum
"Guimarães, EF",1,0.5514097200479395,Piper amalago,Piper amalago
D. Monteiro,0,0.6345303638176161,Ottonia,Ottonia angustifolia
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
"Callejas, R",1,0.3765992969677145,Peperomia rotundifolia,Peperomia rotundifolia
R. Callejas Posada,0,0.3481570883814911,Peperomia arifolia,Peperomia arifolia arifolia
T. G. Yuncker,1,0.3560215930235693,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia obtusifolia,Peperomia obtusifolia
"Machado-Silva, T.",1,0.9143551340758224,Peperomia catharinae,Peperomia catharinae
"Guimarães, EF",1,0.5514097200479395,Piper corcovadensis,Piper corcovadensis
T. G. Yuncker,0,0.3560215930235693,Peperomia rubricaulis,Peperomia rubricaulis parvifolia
"Carvalho-Silva, M",1,0.6647044240526462,Piper fuligineum,Piper fuligineum
D. Monteiro,1,0.6345303638176161,Peperomia catharinae,Peperomia catharinae
George Azevedo de Queiroz,1,0.45407715773045076,Peperomia arifolia,Peperomia arifolia
T. G. Yuncker,1,0.3560215930235693,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5514097200479395,Peperomia tetraphylla,Peperomia tetraphylla
M. Carvalho-Silva,1,0.6398998245225979,Piper tectoniifolium,Piper tectoniifolium
D. Monteiro,1,0.6345303638176161,Piper dilatatum,Piper dilatatum
"Marcusso, GM",0,0.49650351640644386,Peperomia macrostachya,Peperomia macrostachyos
"Guimarães, EF",1,0.5514097200479395,Peperomia obtusifolia,Peperomia obtusifolia
T. G. Yuncker,1,0.3560215930235693,Peperomia emarginella,Peperomia emarginella
"Guimarães, EF",1,0.5514097200479395,Piper glabratum,Piper glabratum
"Guimarães, EF",0,0.5514097200479395,Piper amalago,Piper amalago medium
"Guimarães, EF",1,0.5514097200479395,Piper bartlingianum,Piper bartlingianum
"Guimarães, EF",1,0.5514097200479395,Peperomia trineuroides,Peperomia trineuroides
R. Callejas Posada,0,0.3481570883814911,Piper,Piper deminutum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia serpens,Peperomia serpens
"Machado-Silva, T.",1,0.9143551340758224,Peperomia castelosensis,Peperomia castelosensis
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.3560215930235693,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",1,0.5514097200479395,Piper amalago,Piper amalago
D. Monteiro,1,0.6345303638176161,Peperomia augescens,Peperomia augescens
"Callejas, R",1,0.3765992969677145,Piper divaricatum,Piper divaricatum
D. Monteiro,1,0.6345303638176161,Piper amplum,Piper amplum
"Callejas, R",1,0.3765992969677145,Piper aduncum,Piper aduncum
"Callejas, R",1,0.3765992969677145,Peperomia spruceana,Peperomia spruceana
"Machado-Silva, T.",1,0.9143551340758224,Peperomia urocarpa,Peperomia urocarpa
M. Carvalho-Silva,1,0.6398998245225979,Piper ovatum,Piper ovatum
"Marcusso, GM",1,0.49650351640644386,Peperomia elongata,Peperomia elongata
"Guimarães, EF",1,0.5514097200479395,Piper richardiifolium,Piper richardiifolium
"Guimarães, EF",1,0.5514097200479395,Piper arboreum,Piper arboreum
R. Callejas Posada,0,0.3481570883814911,Piper amalago,Piper amalago medium
T. G. Yuncker,0,0.3560215930235693,Peperomia tetraphylla,Peperomia tetraphylla tenera
"Callejas, R",1,0.3765992969677145,Piper glabratum,Piper glabratum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper coccoloboides
T. G. Yuncker,1,0.3560215930235693,Peperomia trineura,Peperomia trineura
"Carvalho-Silva, M",1,0.6647044240526462,Piper hispidum,Piper hispidum
"Callejas, R",1,0.3765992969677145,Piper hispidum,Piper hispidum
George Azevedo de Queiroz,0,0.45407715773045076,Piper,Piper translucens
"Guimarães, EF",1,0.5514097200479395,Piper tectoniifolium,Piper tectoniifolium
"Guimarães, EF",1,0.5514097200479395,Peperomia sincorana,Peperomia sincorana
"Guimarães, EF",0,0.5514097200479395,Piper,Piper augustum
"Carvalho-Silva, M",0,0.6647044240526462,Piper,Piper grazielae
"Callejas, R",0,0.3765992969677145,Piper,Piper dactylostigmum
"Guimarães, EF",0,0.5514097200479395,Piper amalago,Piper amalago medium
"Carvalho-Silva, M",1,0.6647044240526462,Piper mollicomum,Piper mollicomum
